"PlayerID","FirstName","LastName","Country","Date","Points","Week Change","Tourn Played","Age","Height","Weight"
"Paul Goldstein","Paul","Goldstein","USA",2006-12-25,"526","0","27",30,70.0787401574803,158
"Thomas Johansson","Thomas","Johansson","SWE",2006-12-25,"524","0","20",31,70.8661417322835,176
"Sergio Roitman","Sergio","Roitman","ARG",2006-12-25,"516","0","30",27,72.8346456692913,175
"Vincent Spadea","Vincent","Spadea","USA",2006-12-25,"514","0","32",32,72.0472440944882,170
"Andreas Seppi","Andreas","Seppi","ITA",2006-12-25,"513","0","32",22,74.8031496062992,165
"Jan Hernych","Jan","Hernych","CZE",2006-12-25,"511","0","24",27,74.8031496062992,183
"Jan Hajek","Jan","Hajek","CZE",2006-12-25,"509","0","19",23,70.8661417322835,176
"Bjorn Phau","Bjorn","Phau","GER",2006-12-25,"508","0","30",27,68.8976377952756,154
"Christophe Rochus","Christophe","Rochus","BEL",2006-12-25,"504","0","29",28,66.9291338582677,150
"Feliciano Lopez","Feliciano","Lopez","ESP",2006-12-25,"491","0","30",25,74.0157480314961,187
"Stefan Koubek","Stefan","Koubek","AUT",2006-12-25,"490","0","29",29,68.8976377952756,150
"Martin Vassallo Arguello","Martin","Vassallo Arguello","ARG",2006-12-25,"488","0","21",26,72.0472440944882,176
"Simon Greul","Simon","Greul","GER",2006-12-25,"486","0","30",25,72.8346456692913,176
"Potito Starace","Potito","Starace","ITA",2006-12-25,"485","0","27",25,74.0157480314961,185
"Kristian Pless","Kristian","Pless","DEN",2006-12-25,"481","0","36",25,74.0157480314961,185
"Albert Montanes","Albert","Montanes","ESP",2006-12-25,"473","0","31",26,68.8976377952756,155
"Justin Gimelstob","Justin","Gimelstob","USA",2006-12-25,"471","0","26",29,77.1653543307087,195
"Robert Kendrick","Robert","Kendrick","USA",2006-12-25,"458","0","27",27,74.8031496062992,190
"Frank Dancevic","Frank","Dancevic","CAN",2006-12-25,"457","0","27",22,72.8346456692913,175
"Yen-Hsun Lu","Yen-Hsun","Lu","TPE",2006-12-25,"450","0","31",23,70.8661417322835,163
"Alessio Di Mauro","Alessio","Di Mauro","ITA",2006-12-25,"447","0","28",29,72.8346456692913,156
"Igor Andreev","Igor","Andreev","RUS",2006-12-25,"445","0","21",23,72.8346456692913,176
"Juan Martin Del Potro","Juan Martin","Del Potro","ARG",2006-12-25,"445","0","24",18,77.9527559055118,214
"Amer Delic","Amer","Delic","BIH",2006-12-25,"440","0","27",24,77.1653543307087,205
"Igor Kunitsyn","Igor","Kunitsyn","RUS",2006-12-25,"438","0","28",25,70.8661417322835,165
"Nicolas Devilder","Nicolas","Devilder","FRA",2006-12-25,"437","0","26",26,68.1102362204724,143
"Michael Llodra","Michael","Llodra","FRA",2006-12-25,"435","0","22",26,74.8031496062992,176
"Rainer Schuettler","Rainer","Schuettler","GER",2006-12-25,"435","0","31",30,70.8661417322835,165
"Ivo Karlovic","Ivo","Karlovic","CRO",2006-12-25,"431","0","19",27,83.0708661417323,230
"Lukas Dlouhy","Lukas","Dlouhy","CZE",2006-12-25,"428","0","34",23,72.8346456692913,194
"Olivier Patience","Olivier","Patience","FRA",2006-12-25,"426","0","24",26,70.8661417322835,165
"Roger Federer","Roger","Federer","SUI",2005-12-26,"6,725","0","19",24,72.8346456692913,187
"Rafael Nadal","Rafael","Nadal","ESP",2005-12-26,"4,765","0","24",19,72.8346456692913,188
"Andy Roddick","Andy","Roddick","USA",2005-12-26,"3,085","0","20",NA,74.0157480314961,195
"Lleyton Hewitt","Lleyton","Hewitt","AUS",2005-12-26,"2,490","0","17",24,70.8661417322835,170
"Nikolay Davydenko","Nikolay","Davydenko","RUS",2005-12-26,"2,390","0","30",24,70.0787401574803,154
"David Nalbandian","David","Nalbandian","ARG",2005-12-26,"2,370","0","21",NA,70.8661417322835,175
"Andre Agassi","Andre","Agassi","USA",2005-12-26,"2,275","0","17",35,70.8661417322835,177
"Guillermo Coria","Guillermo","Coria","ARG",2005-12-26,"2,190","0","22",23,68.8976377952756,152
"Ivan Ljubicic","Ivan","Ljubicic","CRO",2005-12-26,"2,180","0","25",NA,75.9842519685039,202
"Gaston Gaudio","Gaston","Gaudio","ARG",2005-12-26,"2,050","0","25",27,68.8976377952756,155
"Fernando Gonzalez","Fernando","Gonzalez","CHI",2005-12-26,"1,790","0","24",25,72.0472440944882,180
"Marat Safin","Marat","Safin","RUS",2005-12-26,"1,730","0","16",NA,75.9842519685039,195
"Thomas Johansson","Thomas","Johansson","SWE",2005-12-26,"1,645","1","25",30,70.8661417322835,176
"David Ferrer","David","Ferrer","ESP",2005-12-26,"1,620","1","28",23,68.8976377952756,160
"Robby Ginepri","Robby","Ginepri","USA",2005-12-26,"1,520","1","26",23,72.0472440944882,174
"Richard Gasquet","Richard","Gasquet","FRA",2005-12-26,"1,506","1","17",19,72.8346456692913,165
"Juan Carlos Ferrero","Juan Carlos","Ferrero","ESP",2005-12-26,"1,500","1","26",25,72.0472440944882,160
"Dominik Hrbaty","Dominik","Hrbaty","SVK",2005-12-26,"1,490","1","28",27,72.0472440944882,175
"Tommy Robredo","Tommy","Robredo","ESP",2005-12-26,"1,490","1","25",23,70.8661417322835,165
"Radek Stepanek","Radek","Stepanek","CZE",2005-12-26,"1,440","1","26",27,72.8346456692913,167
"Mario Ancic","Mario","Ancic","CRO",2005-12-26,"1,360","1","24",NA,77.1653543307087,180
"Nicolas Kiefer","Nicolas","Kiefer","GER",2005-12-26,"1,250","1","22",NA,72.0472440944882,177
"James Blake","James","Blake","USA",2005-12-26,"1,230","1","24",26,72.8346456692913,183
"Tomas Berdych","Tomas","Berdych","CZE",2005-12-26,"1,200","1","28",20,77.1653543307087,200
"Sebastien Grosjean","Sebastien","Grosjean","FRA",2005-12-26,"1,135","1","21",27,68.8976377952756,160
"Igor Andreev","Igor","Andreev","RUS",2005-12-26,"1,120","1","33",22,72.8346456692913,176
"Olivier Rochus","Olivier","Rochus","BEL",2005-12-26,"1,110","1","27",24,66.1417322834646,143
"Jarkko Nieminen","Jarkko","Nieminen","FIN",2005-12-26,"1,045","1","27",24,72.8346456692913,172
"Taylor Dent","Taylor","Dent","USA",2005-12-26,"1,025","1","25",24,74.0157480314961,195
"Gael Monfils","Gael","Monfils","FRA",2005-12-26,"979","1","27",19,75.9842519685039,177
"Carlos Moya","Carlos","Moya","ESP",2005-12-26,"940","1","24",29,74.8031496062992,190
"Fernando Verdasco","Fernando","Verdasco","ESP",2005-12-26,"935","1","27",22,74.0157480314961,194
"Feliciano Lopez","Feliciano","Lopez","ESP",2005-12-26,"910","1","26",24,74.0157480314961,187
"Max Mirnyi","Max","Mirnyi","BLR",2005-12-26,"905","1","24",28,77.1653543307087,205
"Victor Hanescu","Victor","Hanescu","ROU",2005-12-26,"856","1","27",24,77.9527559055118,194
"Tim Henman","Tim","Henman","GBR",2005-12-26,"850","1","19",31,72.8346456692913,170
"Greg Rusedski","Greg","Rusedski","GBR",2005-12-26,"840","1","25",32,75.9842519685039,200
"Filippo Volandri","Filippo","Volandri","ITA",2005-12-26,"836","1","29",24,72.0472440944882,161
"Juan Ignacio Chela","Juan Ignacio","Chela","ARG",2005-12-26,"815","1","28",26,74.8031496062992,165
"Jose Acasuso","Jose","Acasuso","ARG",2005-12-26,"803","1","27",23,74.8031496062992,190
"Christophe Rochus","Christophe","Rochus","BEL",2005-12-26,"795","1","30",27,66.9291338582677,150
"Paradorn Srichaphan","Paradorn","Srichaphan","THA",2005-12-26,"785","1","30",26,72.8346456692913,180
"Mikhail Youzhny","Mikhail","Youzhny","RUS",2005-12-26,"775","1","23",23,72.0472440944882,160
"Davide Sanguinetti","Davide","Sanguinetti","ITA",2005-12-26,"773","1","33",33,74.0157480314961,175
"Tommy Haas","Tommy","Haas","GER",2005-12-26,"755","1","23",27,74.0157480314961,185
"Paul-Henri Mathieu","Paul-Henri","Mathieu","FRA",2005-12-26,"738","1","27",23,72.8346456692913,163
"Xavier Malisse","Xavier","Malisse","BEL",2005-12-26,"731","1","23",25,72.8346456692913,183
"Jiri Novak","Jiri","Novak","CZE",2005-12-26,"725","1","25",30,74.8031496062992,190
"Florent Serra","Florent","Serra","FRA",2005-12-26,"712","1","30",24,70.8661417322835,171
"Alberto Martin","Alberto","Martin","ESP",2005-12-26,"711","1","31",27,68.8976377952756,162
"Agustin Calleri","Agustin","Calleri","ARG",2005-12-26,"692","1","25",29,72.0472440944882,190
"Jurgen Melzer","Jurgen","Melzer","AUT",2005-12-26,"690","1","25",24,72.0472440944882,178
"Joachim Johansson","Joachim","Johansson","SWE",2005-12-26,"680","1","20",23,77.9527559055118,198
"Stanislas Wawrinka","Stanislas","Wawrinka","SUI",2005-12-26,"675","1","22",20,72.0472440944882,179
"Marcos Baghdatis","Marcos","Baghdatis","CYP",2005-12-26,"634","1","21",20,70.0787401574803,181
"Mariano Puerta","Mariano","Puerta","ARG",2005-12-26,"628","-43","13",27,70.8661417322835,172
"Karol Beck","Karol","Beck","SVK",2005-12-26,"615","0","28",23,70.8661417322835,163
"Fabrice Santoro","Fabrice","Santoro","FRA",2005-12-26,"615","0","28",NA,70.0787401574803,163
"Tomas Zib","Tomas","Zib","CZE",2005-12-26,"611","0","35",29,70.0787401574803,167
"Dmitry Tursunov","Dmitry","Tursunov","RUS",2005-12-26,"600","0","22",23,72.8346456692913,180
"Robin Vik","Robin","Vik","CZE",2005-12-26,"599","0","28",25,72.0472440944882,167
"Jonas Bjorkman","Jonas","Bjorkman","SWE",2005-12-26,"588","0","24",33,72.0472440944882,183
"Wesley Moodie","Wesley","Moodie","RSA",2005-12-26,"583","0","22",26,77.1653543307087,200
"Andy Murray","Andy","Murray","GBR",2005-12-26,"571","0","19",18,74.8031496062992,185
"Nicolas Massu","Nicolas","Massu","CHI",2005-12-26,"565","0","24",26,72.0472440944882,177
"Kenneth Carlsen","Kenneth","Carlsen","DEN",2005-12-26,"565","0","28",32,74.8031496062992,194
"Paul Goldstein","Paul","Goldstein","USA",2005-12-26,"564","0","25",29,70.0787401574803,158
"Andreas Seppi","Andreas","Seppi","ITA",2005-12-26,"562","0","27",21,74.8031496062992,165
"Arnaud Clement","Arnaud","Clement","FRA",2005-12-26,"558","0","24",28,68.1102362204724,160
"Ivo Karlovic","Ivo","Karlovic","CRO",2005-12-26,"550","0","27",26,83.0708661417323,230
"Albert Montanes","Albert","Montanes","ESP",2005-12-26,"536","0","29",25,68.8976377952756,155
"Florian Mayer","Florian","Mayer","GER",2005-12-26,"519","0","27",22,74.8031496062992,180
"Ivo Minar","Ivo","Minar","CZE",2005-12-26,"518","0","29",21,72.0472440944882,187
"Jan Hernych","Jan","Hernych","CZE",2005-12-26,"515","0","27",26,74.8031496062992,183
"Vincent Spadea","Vincent","Spadea","USA",2005-12-26,"515","0","25",31,72.0472440944882,170
"Gilles Muller","Gilles","Muller","LUX",2005-12-26,"506","0","27",22,75.9842519685039,202
"Robin Soderling","Robin","Soderling","SWE",2005-12-26,"505","0","21",21,75.9842519685039,192
"Novak Djokovic","Novak","Djokovic","SRB",2005-12-26,"502","0","15",18,74.0157480314961,176
"Carlos Berlocq","Carlos","Berlocq","ARG",2005-12-26,"502","0","25",22,72.0472440944882,165
"Andrei Pavel","Andrei","Pavel","ROU",2005-12-26,"500","0","27",31,72.0472440944882,190
"Daniele Bracciali","Daniele","Bracciali","ITA",2005-12-26,"498","0","28",27,70.8661417322835,172
"Boris Pashanski","Boris","Pashanski","SRB",2005-12-26,"498","0","23",23,70.8661417322835,163
"Mariano Zabaleta","Mariano","Zabaleta","ARG",2005-12-26,"495","0","20",27,72.0472440944882,170
"Luis Horna","Luis","Horna","PER",2005-12-26,"492","0","27",25,70.8661417322835,180
"Juan Monaco","Juan","Monaco","ARG",2005-12-26,"477","0","27",21,72.8346456692913,179
"Philipp Kohlschreiber","Philipp","Kohlschreiber","GER",2005-12-26,"470","0","32",22,70.0787401574803,154
"Bjorn Phau","Bjorn","Phau","GER",2005-12-26,"463","0","30",26,68.8976377952756,154
"Rainer Schuettler","Rainer","Schuettler","GER",2005-12-26,"463","0","30",29,70.8661417322835,165
"Tomas Behrend","Tomas","Behrend","GER",2005-12-26,"462","0","32",31,75.9842519685039,196
"Cyril Saulnier","Cyril","Saulnier","FRA",2005-12-26,"460","0","28",30,74.8031496062992,185
"Guillermo Garcia-Lopez","Guillermo","Garcia-Lopez","ESP",2005-12-26,"460","0","31",22,74.0157480314961,180
"Bobby Reynolds","Bobby","Reynolds","USA",2005-12-26,"442","0","29",23,72.0472440944882,170
"Kristof Vliegen","Kristof","Vliegen","BEL",2005-12-26,"442","0","22",NA,75.9842519685039,165
"Marcos Daniel","Marcos","Daniel","BRA",2005-12-26,"440","0","24",27,70.8661417322835,175
"Nicolas Lapentti","Nicolas","Lapentti","ECU",2005-12-26,"433","0","28",29,74.0157480314961,190
"Thierry Ascione","Thierry","Ascione","FRA",2005-12-26,"431","0","27",24,74.0157480314961,196
"Wayne Arthurs","Wayne","Arthurs","AUS",2005-12-26,"430","0","22",34,74.8031496062992,177
"Lukas Dlouhy","Lukas","Dlouhy","CZE",2005-12-26,"428","0","30",22,72.8346456692913,194
"Jiri Vanek","Jiri","Vanek","CZE",2005-12-26,"424","0","31",27,72.8346456692913,190
"Jimmy Wang","Jimmy","Wang","TPE",2005-12-26,"423","0","26",20,70.8661417322835,162
"Roger Federer","Roger","Federer","SUI",2004-12-27,"6,335","0","20",23,72.8346456692913,187
"Andy Roddick","Andy","Roddick","USA",2004-12-27,"3,655","0","23",NA,74.0157480314961,195
"Lleyton Hewitt","Lleyton","Hewitt","AUS",2004-12-27,"3,590","0","20",23,70.8661417322835,170
"Marat Safin","Marat","Safin","RUS",2004-12-27,"3,060","0","24",NA,75.9842519685039,195
"Carlos Moya","Carlos","Moya","ESP",2004-12-27,"2,520","0","23",28,74.8031496062992,190
"Tim Henman","Tim","Henman","GBR",2004-12-27,"2,465","0","20",30,72.8346456692913,170
"Guillermo Coria","Guillermo","Coria","ARG",2004-12-27,"2,400","0","19",22,68.8976377952756,152
"Andre Agassi","Andre","Agassi","USA",2004-12-27,"2,100","0","19",34,70.8661417322835,177
"David Nalbandian","David","Nalbandian","ARG",2004-12-27,"1,945","0","19",NA,70.8661417322835,175
"Gaston Gaudio","Gaston","Gaudio","ARG",2004-12-27,"1,920","0","24",26,68.8976377952756,155
"Joachim Johansson","Joachim","Johansson","SWE",2004-12-27,"1,595","0","27",22,77.9527559055118,198
"Guillermo Canas","Guillermo","Canas","ARG",2004-12-27,"1,595","0","26",27,72.8346456692913,190
"Tommy Robredo","Tommy","Robredo","ESP",2004-12-27,"1,465","0","26",22,70.8661417322835,165
"Dominik Hrbaty","Dominik","Hrbaty","SVK",2004-12-27,"1,380","0","31",26,72.0472440944882,175
"Sebastien Grosjean","Sebastien","Grosjean","FRA",2004-12-27,"1,370","0","17",26,68.8976377952756,160
"Mikhail Youzhny","Mikhail","Youzhny","RUS",2004-12-27,"1,340","0","27",22,72.0472440944882,160
"Tommy Haas","Tommy","Haas","GER",2004-12-27,"1,330","0","22",26,74.0157480314961,185
"Andrei Pavel","Andrei","Pavel","ROU",2004-12-27,"1,325","0","26",30,72.0472440944882,190
"Nicolas Massu","Nicolas","Massu","CHI",2004-12-27,"1,320","0","29",25,72.0472440944882,177
"Vincent Spadea","Vincent","Spadea","USA",2004-12-27,"1,285","0","27",30,72.0472440944882,170
"Nicolas Kiefer","Nicolas","Kiefer","GER",2004-12-27,"1,240","0","22",NA,72.0472440944882,177
"Ivan Ljubicic","Ivan","Ljubicic","CRO",2004-12-27,"1,235","0","23",NA,75.9842519685039,202
"Fernando Gonzalez","Fernando","Gonzalez","CHI",2004-12-27,"1,235","0","22",24,72.0472440944882,180
"Jiri Novak","Jiri","Novak","CZE",2004-12-27,"1,195","0","26",29,74.8031496062992,190
"Feliciano Lopez","Feliciano","Lopez","ESP",2004-12-27,"1,185","0","26",23,74.0157480314961,187
"Juan Ignacio Chela","Juan Ignacio","Chela","ARG",2004-12-27,"1,135","0","27",25,74.8031496062992,165
"Paradorn Srichaphan","Paradorn","Srichaphan","THA",2004-12-27,"1,130","0","30",25,72.8346456692913,180
"Nikolay Davydenko","Nikolay","Davydenko","RUS",2004-12-27,"1,085","0","32",23,70.0787401574803,154
"Mario Ancic","Mario","Ancic","CRO",2004-12-27,"1,061","0","24",NA,77.1653543307087,180
"Thomas Johansson","Thomas","Johansson","SWE",2004-12-27,"1,013","0","25",29,70.8661417322835,176
"Juan Carlos Ferrero","Juan Carlos","Ferrero","ESP",2004-12-27,"955","0","21",24,72.0472440944882,160
"Taylor Dent","Taylor","Dent","USA",2004-12-27,"955","0","27",23,74.0157480314961,195
"Radek Stepanek","Radek","Stepanek","CZE",2004-12-27,"950","0","25",26,72.8346456692913,167
"Robin Soderling","Robin","Soderling","SWE",2004-12-27,"950","0","28",20,75.9842519685039,192
"Florian Mayer","Florian","Mayer","GER",2004-12-27,"939","0","27",21,74.8031496062992,180
"Fernando Verdasco","Fernando","Verdasco","ESP",2004-12-27,"938","0","26",21,74.0157480314961,194
"Mardy Fish","Mardy","Fish","USA",2004-12-27,"935","0","23",23,74.0157480314961,180
"Luis Horna","Luis","Horna","PER",2004-12-27,"925","0","30",24,70.8661417322835,180
"Jurgen Melzer","Jurgen","Melzer","AUT",2004-12-27,"920","0","24",23,72.0472440944882,178
"Gustavo Kuerten","Gustavo","Kuerten","BRA",2004-12-27,"905","0","19",28,74.8031496062992,183
"Michael Llodra","Michael","Llodra","FRA",2004-12-27,"890","0","18",24,74.8031496062992,176
"Rainer Schuettler","Rainer","Schuettler","GER",2004-12-27,"885","0","29",28,70.8661417322835,165
"Filippo Volandri","Filippo","Volandri","ITA",2004-12-27,"880","0","27",23,72.0472440944882,161
"Karol Beck","Karol","Beck","SVK",2004-12-27,"863","0","30",22,70.8661417322835,163
"Tomas Berdych","Tomas","Berdych","CZE",2004-12-27,"863","0","23",19,77.1653543307087,200
"Greg Rusedski","Greg","Rusedski","GBR",2004-12-27,"805","0","20",31,75.9842519685039,200
"Max Mirnyi","Max","Mirnyi","BLR",2004-12-27,"800","0","26",27,77.1653543307087,205
"Xavier Malisse","Xavier","Malisse","BEL",2004-12-27,"798","0","26",24,72.8346456692913,183
"David Ferrer","David","Ferrer","ESP",2004-12-27,"790","0","32",22,68.8976377952756,160
"Igor Andreev","Igor","Andreev","RUS",2004-12-27,"781","0","30",21,72.8346456692913,176
"Rafael Nadal","Rafael","Nadal","ESP",2004-12-27,"775","0","23",18,72.8346456692913,188
"Fabrice Santoro","Fabrice","Santoro","FRA",2004-12-27,"748","0","20",NA,70.0787401574803,163
"Cyril Saulnier","Cyril","Saulnier","FRA",2004-12-27,"748","0","25",29,74.8031496062992,185
"Mariano Zabaleta","Mariano","Zabaleta","ARG",2004-12-27,"735","0","25",26,72.0472440944882,170
"Martin Verkerk","Martin","Verkerk","NED",2004-12-27,"709","0","18",26,77.1653543307087,198
"Albert Costa","Albert","Costa","ESP",2004-12-27,"705","0","22",29,70.8661417322835,172
"Sjeng Schalken","Sjeng","Schalken","NED",2004-12-27,"705","0","21",28,75.9842519685039,181
"Agustin Calleri","Agustin","Calleri","ARG",2004-12-27,"685","0","24",28,72.0472440944882,190
"Hyung-Taik Lee","Hyung-Taik","Lee","KOR",2004-12-27,"681","0","21",29,70.8661417322835,180
"Stefan Koubek","Stefan","Koubek","AUT",2004-12-27,"647","0","29",28,68.8976377952756,150
"Ivo Karlovic","Ivo","Karlovic","CRO",2004-12-27,"640","0","29",25,83.0708661417323,230
"Hicham Arazi","Hicham","Arazi","MAR",2004-12-27,"630","0","20",31,68.8976377952756,143
"Robby Ginepri","Robby","Ginepri","USA",2004-12-27,"625","0","25",22,72.0472440944882,174
"Nicolas Escude","Nicolas","Escude","FRA",2004-12-27,"616","0","12",28,72.8346456692913,155
"Julien Benneteau","Julien","Benneteau","FRA",2004-12-27,"593","0","23",23,72.8346456692913,174
"Olivier Rochus","Olivier","Rochus","BEL",2004-12-27,"585","0","28",23,66.1417322834646,143
"Jose Acasuso","Jose","Acasuso","ARG",2004-12-27,"581","0","25",22,74.8031496062992,190
"Alberto Martin","Alberto","Martin","ESP",2004-12-27,"580","0","29",26,68.8976377952756,162
"Gilles Muller","Gilles","Muller","LUX",2004-12-27,"580","0","27",21,75.9842519685039,202
"Jonas Bjorkman","Jonas","Bjorkman","SWE",2004-12-27,"575","0","25",32,72.0472440944882,183
"Ricardo Mello","Ricardo","Mello","BRA",2004-12-27,"568","0","24",24,68.8976377952756,161
"Thomas Enqvist","Thomas","Enqvist","SWE",2004-12-27,"538","0","23",30,74.8031496062992,195
"Juan Monaco","Juan","Monaco","ARG",2004-12-27,"533","0","22",20,72.8346456692913,179
"David Sanchez","David","Sanchez","ESP",2004-12-27,"528","0","30",26,72.0472440944882,168
"Sargis Sargsian","Sargis","Sargsian","ARM",2004-12-27,"525","0","30",31,70.8661417322835,165
"Potito Starace","Potito","Starace","ITA",2004-12-27,"522","0","22",23,74.0157480314961,185
"Jarkko Nieminen","Jarkko","Nieminen","FIN",2004-12-27,"519","0","26",23,72.8346456692913,172
"Irakli Labadze","Irakli","Labadze","GEO",2004-12-27,"510","0","23",23,74.0157480314961,187
"Antony Dupuis","Antony","Dupuis","FRA",2004-12-27,"503","0","31",31,72.8346456692913,192
"Dmitry Tursunov","Dmitry","Tursunov","RUS",2004-12-27,"491","0","23",22,72.8346456692913,180
"Alex Calatrava","Alex","Calatrava","ESP",2004-12-27,"489","0","35",31,74.8031496062992,181
"Raemon Sluiter","Raemon","Sluiter","NED",2004-12-27,"482","0","29",26,72.8346456692913,176
"Jan Hernych","Jan","Hernych","CZE",2004-12-27,"480","0","21",25,74.8031496062992,183
"Kenneth Carlsen","Kenneth","Carlsen","DEN",2004-12-27,"479","0","27",31,74.8031496062992,194
"Oscar Hernandez","Oscar","Hernandez","ESP",2004-12-27,"478","0","35",26,70.8661417322835,154
